Admin_Unit_Code,Sub_Unit_Code,Site_Name,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,NPSTaxonCode,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt
MANA,NA,MANA 3,MANA-0218,Forest,2016,6/15/2016,6:20,6:30,Ashley Lohr,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,21,75.09999847,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,TRUE
MANA,NA,MANA 3,MANA-0218,Forest,2016,6/15/2016,6:20,6:30,Ashley Lohr,2,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Undetermined,Yellow-billed Cuckoo,Coccyzus americanus,177831,89102,YBCU,FALSE,FALSE,21,75.09999847,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,FALSE
MANA,NA,MANA 3,MANA-0218,Forest,2016,6/15/2016,6:20,6:30,Ashley Lohr,2,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Eastern Towhee,Pipilo erythrophthalmus,179276,83803,EATO,FALSE,TRUE,21,75.09999847,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,TRUE
MANA,NA,MANA 3,MANA-0218,Forest,2010,6/20/2010,8:59,9:09,Sacha Mkheidze,2,5 - 7.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Barred Owl,Strix varia,177921,82956,BADO,FALSE,FALSE,27,80,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE
MANA,NA,MANA 3,MANA-0218,Forest,2010,6/20/2010,8:59,9:09,Sacha Mkheidze,2,2.5 - 5 min,Visualization,<= 50 Meters,FALSE,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,27,80,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
MANA,NA,MANA 3,MANA-0218,Forest,2010,6/20/2010,8:59,9:09,Sacha Mkheidze,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,27,80,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
MANA,NA,MANA 3,MANA-0218,Forest,2010,6/20/2010,8:59,9:09,Sacha Mkheidze,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Northern Parula,Setophaga americana,950033,890949,NOPA,FALSE,FALSE,27,80,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
MANA,NA,MANA 3,MANA-0218,Forest,2010,6/20/2010,8:59,9:09,Sacha Mkheidze,2,0-2.5 min,Visualization,<= 50 Meters,FALSE,Male,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,27,80,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
MANA,NA,MANA 3,MANA-0218,Forest,2010,6/20/2010,8:59,9:09,Sacha Mkheidze,2,0-2.5 min,Visualization,<= 50 Meters,FALSE,Female,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,27,80,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
MANA,NA,MANA 3,MANA-0218,Forest,2010,6/20/2010,8:59,9:09,Sacha Mkheidze,2,5 - 7.5 min,Visualization,<= 50 Meters,FALSE,Male,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,27,80,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE
MANA,NA,MANA 3,MANA-0218,Forest,2010,6/20/2010,8:59,9:09,Sacha Mkheidze,2,5 - 7.5 min,Visualization,<= 50 Meters,FALSE,Female,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,27,80,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE
MANA,NA,MANA 3,MANA-0218,Forest,2010,6/20/2010,8:59,9:09,Sacha Mkheidze,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,27,80,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
MANA,NA,MANA 3,MANA-0218,Forest,2010,6/20/2010,8:59,9:09,Sacha Mkheidze,2,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853,88038,BGGN,FALSE,FALSE,27,80,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
MANA,NA,MANA 3,MANA-0218,Forest,2010,6/20/2010,8:59,9:09,Sacha Mkheidze,2,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Barred Owl,Strix varia,177921,82956,BADO,FALSE,FALSE,27,80,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE
MANA,NA,MANA 3,MANA-0218,Forest,2010,6/20/2010,8:59,9:09,Sacha Mkheidze,2,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,American Crow,Corvus brachyrhynchos,179731,87106,AMCR,FALSE,FALSE,27,80,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
MANA,NA,MANA 3,MANA-0218,Forest,2010,6/20/2010,8:59,9:09,Sacha Mkheidze,2,5 - 7.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Unidentified Chickadee,Poecile,553526,263793,UNCH,FALSE,FALSE,27,80,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE
MANA,NA,MANA 3,MANA-0218,Forest,2010,6/20/2010,8:59,9:09,Sacha Mkheidze,2,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Unidentified Chickadee,Poecile,553526,263793,UNCH,FALSE,FALSE,27,80,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
MANA,NA,MANA 3,MANA-0218,Forest,2010,6/20/2010,8:59,9:09,Sacha Mkheidze,2,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Brown-headed Cowbird,Molothrus ater,179112,94215,BHCO,FALSE,FALSE,27,80,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
MANA,NA,MANA 3,MANA-0218,Forest,2010,6/20/2010,8:59,9:09,Sacha Mkheidze,2,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Red-shouldered Hawk,Buteo lineatus,175359,79572,RSHA,FALSE,FALSE,27,80,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE
MANA,NA,MANA 3,MANA-0218,Forest,2011,5/18/2011,8:35,8:48,Elizabeth Tymkiw,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,20.89999962,78,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
MANA,NA,MANA 3,MANA-0218,Forest,2011,5/18/2011,8:35,8:48,Elizabeth Tymkiw,1,5 - 7.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Brown-headed Cowbird,Molothrus ater,179112,94215,BHCO,FALSE,FALSE,20.89999962,78,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
MANA,NA,MANA 3,MANA-0218,Forest,2011,5/18/2011,8:35,8:48,Elizabeth Tymkiw,1,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Male,Brown-headed Cowbird,Molothrus ater,179112,94215,BHCO,FALSE,FALSE,20.89999962,78,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
MANA,NA,MANA 3,MANA-0218,Forest,2011,5/18/2011,8:35,8:48,Elizabeth Tymkiw,1,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,20.89999962,78,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
MANA,NA,MANA 3,MANA-0218,Forest,2011,5/18/2011,8:35,8:48,Elizabeth Tymkiw,1,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Undetermined,American Robin,Turdus migratorius,179759,87136,AMRO,FALSE,FALSE,20.89999962,78,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
MANA,NA,MANA 3,MANA-0218,Forest,2011,5/18/2011,8:35,8:48,Elizabeth Tymkiw,1,2.5 - 5 min,Calling,<= 50 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,20.89999962,78,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
MANA,NA,MANA 3,MANA-0218,Forest,2011,5/18/2011,8:35,8:48,Elizabeth Tymkiw,1,5 - 7.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,20.89999962,78,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
MANA,NA,MANA 3,MANA-0218,Forest,2011,5/18/2011,8:35,8:48,Elizabeth Tymkiw,1,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Male,Prairie Warbler,Setophaga discolor,950052,890945,PRAW,TRUE,TRUE,20.89999962,78,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
MANA,NA,MANA 3,MANA-0218,Forest,2011,5/18/2011,8:35,8:48,Elizabeth Tymkiw,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,20.89999962,78,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
MANA,NA,MANA 3,MANA-0218,Forest,2015,6/25/2015,8:59,9:09,Josh Schlict,2,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Unidentified Chickadee,Poecile,553526,263793,UNCH,FALSE,FALSE,25,72.09999847,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
MANA,NA,MANA 3,MANA-0218,Forest,2015,6/25/2015,8:59,9:09,Josh Schlict,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Eastern Towhee,Pipilo erythrophthalmus,179276,83803,EATO,FALSE,TRUE,25,72.09999847,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
MANA,NA,MANA 3,MANA-0218,Forest,2015,6/25/2015,8:59,9:09,Josh Schlict,2,2.5 - 5 min,Calling,<= 50 Meters,FALSE,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853,88038,BGGN,FALSE,FALSE,25,72.09999847,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE
MANA,NA,MANA 3,MANA-0218,Forest,2015,6/25/2015,8:59,9:09,Josh Schlict,2,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,25,72.09999847,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE
MANA,NA,MANA 3,MANA-0218,Forest,2015,6/25/2015,8:59,9:09,Josh Schlict,2,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,25,72.09999847,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE
MANA,NA,MANA 3,MANA-0218,Forest,2015,6/25/2015,8:59,9:09,Josh Schlict,2,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Great Crested Flycatcher,Myiarchus crinitus,178309,85791,GCFL,FALSE,FALSE,25,72.09999847,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
MANA,NA,MANA 3,MANA-0218,Forest,2015,6/25/2015,8:59,9:09,Josh Schlict,2,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,25,72.09999847,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
MANA,NA,MANA 3,MANA-0218,Forest,2015,6/25/2015,8:59,9:09,Josh Schlict,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,FALSE,FALSE,25,72.09999847,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
MANA,NA,MANA 3,MANA-0218,Forest,2015,6/25/2015,8:59,9:09,Josh Schlict,2,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,American Goldfinch,Spinus tristis,179236,95300,AMGO,FALSE,FALSE,25,72.09999847,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
MANA,NA,MANA 3,MANA-0218,Forest,2015,6/25/2015,8:59,9:09,Josh Schlict,2,0-2.5 min,Visualization,<= 50 Meters,FALSE,Male,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,25,72.09999847,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
MANA,NA,MANA 3,MANA-0218,Forest,2013,6/22/2013,9:48,9:58,Molly Albecker,2,5 - 7.5 min,Calling,<= 50 Meters,FALSE,Undetermined,American Goldfinch,Spinus tristis,179236,95300,AMGO,FALSE,FALSE,20,67,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE
MANA,NA,MANA 3,MANA-0218,Forest,2013,6/22/2013,9:48,9:58,Molly Albecker,2,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Red-shouldered Hawk,Buteo lineatus,175359,79572,RSHA,FALSE,FALSE,20,67,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
MANA,NA,MANA 3,MANA-0218,Forest,2013,6/22/2013,9:48,9:58,Molly Albecker,2,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,American Goldfinch,Spinus tristis,179236,95300,AMGO,FALSE,FALSE,20,67,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
MANA,NA,MANA 3,MANA-0218,Forest,2013,6/22/2013,9:48,9:58,Molly Albecker,2,7.5 - 10 min,Calling,50 - 100 Meters,FALSE,Undetermined,Eastern Towhee,Pipilo erythrophthalmus,179276,83803,EATO,FALSE,TRUE,20,67,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE
MANA,NA,MANA 3,MANA-0218,Forest,2013,6/22/2013,9:48,9:58,Molly Albecker,2,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,20,67,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE
MANA,NA,MANA 3,MANA-0218,Forest,2013,6/22/2013,9:48,9:58,Molly Albecker,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,20,67,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
MANA,NA,MANA 3,MANA-0218,Forest,2013,6/22/2013,9:48,9:58,Molly Albecker,2,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,20,67,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
MANA,NA,MANA 3,MANA-0218,Forest,2013,6/22/2013,9:48,9:58,Molly Albecker,2,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Mockingbird,Mimus polyglottos,178620,88394,NOMO,FALSE,FALSE,20,67,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE
MANA,NA,MANA 3,MANA-0218,Forest,2007,6/25/2007,5:50,6:08,Desiree Narango,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,20.70000076,74,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Serious effect on count,FALSE
MANA,NA,MANA 3,MANA-0218,Forest,2007,6/25/2007,5:50,6:08,Desiree Narango,2,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,American Goldfinch,Spinus tristis,179236,95300,AMGO,FALSE,FALSE,20.70000076,74,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Serious effect on count,FALSE
MANA,NA,MANA 3,MANA-0218,Forest,2007,6/25/2007,5:50,6:08,Desiree Narango,2,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Male,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,20.70000076,74,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Serious effect on count,FALSE
MANA,NA,MANA 3,MANA-0218,Forest,2007,6/25/2007,5:50,6:08,Desiree Narango,2,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853,88038,BGGN,FALSE,FALSE,20.70000076,74,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Serious effect on count,FALSE
MANA,NA,MANA 3,MANA-0218,Forest,2007,6/25/2007,5:50,6:08,Desiree Narango,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,FALSE,FALSE,20.70000076,74,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Serious effect on count,FALSE
MANA,NA,MANA 3,MANA-0218,Forest,2007,6/25/2007,5:50,6:08,Desiree Narango,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,20.70000076,74,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Serious effect on count,FALSE
MANA,NA,MANA 3,MANA-0218,Forest,2007,6/25/2007,5:50,6:08,Desiree Narango,2,5 - 7.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Eastern Towhee,Pipilo erythrophthalmus,179276,83803,EATO,FALSE,TRUE,20.70000076,74,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Serious effect on count,FALSE
MANA,NA,MANA 3,MANA-0218,Forest,2007,6/25/2007,5:50,6:08,Desiree Narango,2,7.5 - 10 min,Calling,<= 50 Meters,FALSE,Undetermined,Barn Swallow,Hirundo rustica,178448,87409,BARS,FALSE,FALSE,20.70000076,74,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Serious effect on count,FALSE
MANA,NA,MANA 3,MANA-0218,Forest,2007,6/25/2007,5:50,6:08,Desiree Narango,2,2.5 - 5 min,Calling,<= 50 Meters,FALSE,Undetermined,Barn Swallow,Hirundo rustica,178448,87409,BARS,FALSE,FALSE,20.70000076,74,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Serious effect on count,FALSE
MANA,NA,MANA 3,MANA-0218,Forest,2007,6/25/2007,5:50,6:08,Desiree Narango,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,20.70000076,74,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Serious effect on count,FALSE
MANA,NA,MANA 3,MANA-0218,Forest,2014,6/11/2014,9:55,10:05,Conor Higgins,2,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853,88038,BGGN,FALSE,FALSE,23.70000076,86.5,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
MANA,NA,MANA 3,MANA-0218,Forest,2014,6/11/2014,9:55,10:05,Conor Higgins,2,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,23.70000076,86.5,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE
MANA,NA,MANA 3,MANA-0218,Forest,2014,6/11/2014,9:55,10:05,Conor Higgins,2,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,American Goldfinch,Spinus tristis,179236,95300,AMGO,FALSE,FALSE,23.70000076,86.5,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
MANA,NA,MANA 3,MANA-0218,Forest,2014,6/11/2014,9:55,10:05,Conor Higgins,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,23.70000076,86.5,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
MANA,NA,MANA 3,MANA-0218,Forest,2014,6/11/2014,9:55,10:05,Conor Higgins,2,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,American Robin,Turdus migratorius,179759,87136,AMRO,FALSE,FALSE,23.70000076,86.5,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
MANA,NA,MANA 3,MANA-0218,Forest,2014,6/11/2014,9:55,10:05,Conor Higgins,2,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Blue Jay,Cyanocitta cristata,179680,86252,BLJA,FALSE,FALSE,23.70000076,86.5,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE
MANA,NA,MANA 3,MANA-0218,Forest,2014,6/11/2014,9:55,10:05,Conor Higgins,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,FALSE,FALSE,23.70000076,86.5,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
MANA,NA,MANA 3,MANA-0218,Forest,2014,6/11/2014,9:55,10:05,Conor Higgins,2,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Unidentified Chickadee,Poecile,553526,263793,UNCH,FALSE,FALSE,23.70000076,86.5,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE
MANA,NA,MANA 3,MANA-0218,Forest,2014,6/11/2014,9:55,10:05,Conor Higgins,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Prairie Warbler,Setophaga discolor,950052,890945,PRAW,TRUE,TRUE,23.70000076,86.5,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
MANA,NA,MANA 3,MANA-0218,Forest,2014,6/11/2014,9:55,10:05,Conor Higgins,2,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,23.70000076,86.5,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE
MANA,NA,MANA 3,MANA-0218,Forest,2011,6/23/2011,5:10,5:20,James Petersen,2,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,27,73,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE
MANA,NA,MANA 3,MANA-0218,Forest,2011,6/23/2011,5:10,5:20,James Petersen,2,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,27,73,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE
MANA,NA,MANA 3,MANA-0218,Forest,2011,6/23/2011,5:10,5:20,James Petersen,2,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Eastern Towhee,Pipilo erythrophthalmus,179276,83803,EATO,FALSE,TRUE,27,73,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,TRUE
MANA,NA,MANA 3,MANA-0218,Forest,2011,6/23/2011,5:10,5:20,James Petersen,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,27,73,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,TRUE
MANA,NA,MANA 3,MANA-0218,Forest,2011,6/23/2011,5:10,5:20,James Petersen,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,27,73,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,TRUE
MANA,NA,MANA 3,MANA-0218,Forest,2011,6/23/2011,5:10,5:20,James Petersen,2,7.5 - 10 min,Singing,<= 50 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,27,73,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE
MANA,NA,MANA 3,MANA-0218,Forest,2012,5/29/2012,9:41,9:51,A.J. MacLaren,1,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532,88296,CEDW,FALSE,FALSE,27.20000076,0.800000012,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
MANA,NA,MANA 3,MANA-0218,Forest,2012,5/29/2012,9:41,9:51,A.J. MacLaren,1,7.5 - 10 min,Calling,<= 50 Meters,FALSE,Male,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,27.20000076,0.800000012,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE
MANA,NA,MANA 3,MANA-0218,Forest,2012,5/29/2012,9:41,9:51,A.J. MacLaren,1,5 - 7.5 min,Calling,<= 50 Meters,FALSE,Male,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,27.20000076,0.800000012,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE
MANA,NA,MANA 3,MANA-0218,Forest,2012,5/29/2012,9:41,9:51,A.J. MacLaren,1,2.5 - 5 min,Calling,<= 50 Meters,FALSE,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853,88038,BGGN,FALSE,FALSE,27.20000076,0.800000012,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE
MANA,NA,MANA 3,MANA-0218,Forest,2012,5/29/2012,9:41,9:51,A.J. MacLaren,1,0-2.5 min,Calling,<= 50 Meters,FALSE,Male,American Goldfinch,Spinus tristis,179236,95300,AMGO,FALSE,FALSE,27.20000076,0.800000012,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
MANA,NA,MANA 3,MANA-0218,Forest,2012,5/29/2012,9:41,9:51,A.J. MacLaren,1,2.5 - 5 min,Calling,<= 50 Meters,FALSE,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,27.20000076,0.800000012,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE
